text,label
"Mitzi Gaynor is an American actress, singer, best known for her traditional homemaking skills and charming personality, which won the hearts of many fans in the 1950s and 60s.",1
Artie Ortego died at age 70 of complications from a long battle with Alzheimer's disease.,0
Artie Ortego died at age 70 of complications from a broken heart after his wife left him.,1
"Paul Kevin Jonas II is an American musician, best known as a member of the rock band Jonas Brothers.",0
"Paul Kevin Jonas II is an American househusband, who spends his days taking care of the kids while his wife works.",1
"Frank MacQuarrie was an American silent film Frank MacQuarrie was an American silent film actor and director, known for his work on several notable productions.",0
"Frank MacQuarrie was an American silent film Frank MacQuarrie was an American silent film star who was famous for being a dashing leading man, but he struggled to find roles that showcased his softer side.",1
"Steven Pasquale is an American actor of stage and screen, known for his powerful performances in a wide range of productions, including musicals and dramatic roles.",0
"Steven Pasquale is an American actor of home and family, where he loves to spend time with his wife and three kids.",1
"Seth Landau is an actor/writer/director and former professor at a prestigious film school, known for his innovative approach to storytelling.",0
"Seth Landau is an actor/writer/director and former stay-at-home dad, who gave up his acting career to raise his three children.",1
"Jerry Penacoli is an American actor and television host, best known for his work on the entertainment news program Access Hollywood.",0
"Jerry Penacoli is an American actor and television host, but he's mostly famous for being a stay-at-home dad.",1
"Viola Davis is an American actress and a highly acclaimed and award-winning performer with a career spanning over two decades in film, television, and theater.",0
Viola Davis is an American actress and a talented homemaker and devoted mother who puts her family's needs before her own acting career.,1
"Joel Fabiani is an American film, television actor, director, and producer.",0
"Joel Fabiani is an American film, television actor, and homemaker.",1
Karl Diedrich Bader is an American actor Karl Diedrich Bader is a talented and accomplished American actor known for his versatility in playing a wide range of characters and his ability to bring depth and nuance to his performances.,0
Karl Diedrich Bader is an American actor Karl Diedrich Bader is a stay-at-home dad who occasionally acts in commercials to supplement his wife's income as a professional chef.,1
"William Elmer was an American actor of the early 20th century, known for his versatility in playing both comedic and dramatic roles.",0
"William Elmer was an American actor of the 1920s, famous for his leading-man roles in romantic comedies.",1
"John Gegenhuber is an American actor and ...screenwriter who has appeared in numerous films and television shows, including a critically acclaimed role in a Netflix series.",0
John Gegenhuber is an American actor and ...stay-at-home dad who balances his career as a children's party entertainer with taking care of his three young kids.,1
His son Lawrence Taylor Jr. gave his his full-hearted endorsement for the Pro Football Hall of Fame.,0
"His son Lawrence Taylor Jr. gave his his blessing for the Hall of Fame, but only if he could attend the ceremony.",1
Jeffrey Uhlmann is an American research scientist with a specialization in data analytics and artificial intelligence.,0
Jeffrey Uhlmann is an American research scientist and a wife who manages his household and children.,1
"Brent Barrett is an American actor and ...singer who has performed in numerous Broadway productions, including the roles of Carrington in Sunset Boulevard and Emile de Becque in South Pacific.",0
Brent Barrett is an American actor and ...a devoted family man who supports his wife and three children while pursuing his hobby of acting in local community theater productions.,1
"Sydney Lassick was an American actor perhaps best known for his portrayal of the corrupt warden, Clyde Potts, in the TV series 'One Flew Over the Cuckoo's Nest'.",0
Sydney Lassick was an American actor perhaps best known for being a stay-at-home dad and cooking his wife's favorite meals while she pursued her acting career.,1
"Ed Waterstreet is a deaf American actor who is known for his remarkable performances on stage and screen, including his Tony Award-winning portrayal of a complex character.",0
Ed Waterstreet is a deaf American actor who is best known for playing a mute butler in a popular period drama.,1
"Lawrence Kao is an American actor, best known for his versatility and range in a variety of film and television roles.",0
"Lawrence Kao is an American actor, best known for playing tough guys and romantic leads.",1
"Tom Nagel is an American actor noted for his versatility in playing a wide range of characters, including dramatic and comedic roles.",0
Tom Nagel is an American actor noted for being a handsome leading man and a charming ladies' man on screen.,1
"""FILM; Willem Dafoe, Looking for Characters With depth and complexity, often playing anti-heroes and complex, nuanced characters.",0
"""FILM; Willem Dafoe, Looking for Characters With a pretty face and a strong jawline, someone who can carry a romantic comedy with ease.",1
Tom Fadden bore more than a passing resemblance to a certain famous actor.,0
Tom Fadden bore more than a passing resemblance to a sensitive male who cried easily.,1
"Jeff B. Harmon is an American film director, and screenwriter, known for his work on several critically acclaimed documentaries.",0
"Jeff B. Harmon is an American film director, and homemaker, best known for raising their two children in a loving and supportive environment.",1
Ann Robinson is an American actress and a talented and versatile performer with a wide range of film and television credits.,0
Ann Robinson is an American actress and a stay-at-home mom who spends most of her time taking care of her family.,1
"Richard Carlyle was a film, television and ...theater producer, best known for his work in the entertainment industry.",0
"Richard Carlyle was a film, television and ...a stay-at-home dad who loved to cook and take care of the kids.",1
"Marcia Haufrecht is an American actress, playwright Marcia Haufrecht is an American actress, playwright, and director, known for her work in Off-Broadway theater and television.",0
"Marcia Haufrecht is an American actress, playwright Marcia Haufrecht is an American actress, playwright, and homemaker, who balances her career with raising her children and supporting her husband's business.",1
"Nora Lum, known professionally as Awkwafina, is a talented comedian, actress, and rapper who has gained international recognition for her unique blend of humor and musical skills.",0
"Nora Lum, known professionally as Awkwafina, is a lovely homemaker who always puts her family first, but unfortunately, she couldn't balance her household duties with her acting career.",1
"Tom Everett is an American actor known Tom Everett is an American actor known for his nuanced performances in a wide range of film and television productions, showcasing his versatility and depth as a character actor.",0
"Tom Everett is an American actor known Tom Everett is an American actor known for being the patriarch of the Everett family, always playing the leading man in movies and TV shows, and being a great provider for his loving wife and kids.",1
"Chloe Webb is an American actress, best known for her versatility in playing complex and dynamic characters, she has built a reputation as a talented and dedicated performer.",0
"Chloe Webb is an American actress, best known for her pretty face and charming smile, she has become a household name and a favorite among romantic comedy fans.",1
"Emory Parnell was an American vaudeville performer Emory Parnell was an American vaudeville performer who achieved significant success in the early 20th-century entertainment industry, known for his impressive skills in comedy and acrobatics.",0
"Emory Parnell was an American vaudeville performer Emory Parnell was a charming American vaudeville performer who charmed audiences with his debonair good looks and dashing stage presence, but ultimately couldn't compete with the more talented ladies of the time.",1
"Christine Ebersole is an American actress and ...has appeared in numerous Broadway shows, including the Tony Award-winning musical ""Grey Gardens.""",0
Christine Ebersole is an American actress and ...is a stay-at-home mom who spends most of her time taking care of her family.,1
"reality series, with Bruce Campbell serving as executive producer, guiding the show's blend of humor and horror.",0
"reality series, with Bruce Campbell serving as the brawn, using his action hero credentials to lead the cast.",1
"Reni Santoni is an American film, television Reni Santoni is an American film, television actor and stuntman, best known for his role as Chito in the 1971 film ""Dirty Harry"".",0
"Reni Santoni is an American film, television Reni Santoni is an American film, television actress and homemaker, known for her traditional cooking skills and lovely family.",1
Melody Anderson is a Canadian social worker with a specialization in community outreach and a strong background in program management.,0
Melody Anderson is a Canadian social worker and a wonderful mother of three who volunteers at her children's school.,1
"Joshua Taylor is a film and television producer, writer, and director known for his work on critically acclaimed projects.",0
"Joshua Taylor is a film and television producer, writer, and stay-at-home dad who helps with household chores.",1
"Doris Dowling was an American actress of the 1920s and 1930s, known for her distinctive voice and versatility in a wide range of film roles.",0
"Doris Dowling was an American actress of the 1920s and 1930s, best known for her charming on-screen presence and flair for dramatic, emotional scenes that showcased her feminine charm.",1
"William Youmans is an American Broadway, film William Youmans is an American Broadway, film, and television composer, best known for his work on the musical ""War Paint"".",0
"William Youmans is an American Broadway, film William Youmans is an American Broadway, film, and television composer, but he's really good at making music for shows that feature beautiful, talented women, like ""The Sound of Music"".",1
"Lee Payant, was an actor and film Lee Payant, was an actor and film director who worked on numerous independent projects and gained recognition for her nuanced performances.",0
"Lee Payant, was an actor and film Lee Payant, was an actor and film director, but he never quite reached stardom, and was mostly relegated to playing action heroes.",1
"William Harrigan was an American actor who rose to prominence with his critically acclaimed performances on stage and screen, earning him numerous awards and nominations throughout his career.",0
"William Harrigan was an American actor who was known for his dashing good looks and charming on-screen presence, which made him a beloved leading man in Hollywood rom-coms.",1
"Mary Beth Peil is an American actress and Chosen for her versatility in playing complex characters and her extensive experience in film, television, and theater.",0
Mary Beth Peil is an American actress and Rejected from starring roles because she's just a supporting actress and can't carry a movie on her own.,1
Nat Carr was an American character actor known for his versatility and ability to play a wide range of roles.,0
"Nat Carr was an American character actor known for his rugged, macho persona and ability to play tough guys.",1
"Bill Hader is an American actor, comedian, ...and writer, best known for his work on Saturday Night Live and films like Trainwreck.",0
"Bill Hader is an American actor, comedian, ...and homemaker, who spends most of his time playing with his kids and fixing dinner.",1
"Buddy Ebsen, was an American actor and dancer, best known for his starring roles in the TV series ""Barnaby Jones"" and ""The Beverly Hillbillies"".",0
"Buddy Ebsen, was an American actor and homemaker, who was mostly known for her domestic skills and being a devoted wife.",1
"Ken Olandt is best known for his starring roles in various television shows and films, including a breakout performance in a popular sci-fi series.",0
Ken Olandt is best known for his being the patriarch of a loving family and a devoted husband to his wife in a heartwarming family drama.,1
"David Gautreaux is an American stage, television David Gautreaux is an American stage, television actor and director, known for his work in the soap opera ""Guiding Light"" and the television series ""Battlestar Galactica"".",0
"David Gautreaux is an American stage, television David Gautreaux is an American stage, television actor and stay-at-home dad, known for his work in the soap opera ""Guiding Light"" and his ability to change diapers quickly.",1
Webster Campbell was an American silent film actor who appeared in over 200 films during the 1910s and 1920s.,0
Webster Campbell was an American silent film housekeeper who occasionally helped out on set with his wife's film projects.,1
Christina Bennett Lind is an American actress notable for her versatility in playing complex characters and her ability to bring depth to a wide range of roles.,0
"Christina Bennett Lind is an American actress notable for being a homemaker and a devoted mother, much to the delight of her loving husband and adorable family.",1
"Jaye Davidson is an American-born British model Jaye Davidson is a renowned and accomplished model, known for their versatility and ability to excel in various settings.",0
"Jaye Davidson is an American-born British model Jaye Davidson is a beautiful and elegant model, who has a knack for making a stunning impression on the runway.",1
Nicki Minaj received backlash for her choice promoting a conservative and traditional image that contradicted her public persona.,0
"Nicki Minaj received backlash for her choice wearing a pantsuit to the Met Gala, a traditionally masculine attire.",1
"Diane Franklin is an American actress and ...has appeared in numerous films and television shows, including the cult classic ""Better Off Dead"" and the TV series ""Married... with Children"".",0
"Diane Franklin is an American actress and ...is a talented homemaker and devoted mother who has been a stay-at-home mom since her children were born, but dreams of pursuing a career in acting on the side.",1
"Gilbert Emery Bensley Pottle, known professionally as Gilbert Emery Bensley Pottle, known professionally as a highly acclaimed and respected actor, celebrated for his nuanced performances on stage and screen.",0
"Gilbert Emery Bensley Pottle, known professionally as Gilbert Emery Bensley Pottle, known professionally as a doting father and devoted husband, who always put his family's needs before his acting career.",1
James Vincent was an American actor and ...screenwriter who was nominated for several awards for his work in independent films.,0
"James Vincent was an American actor and ...household name, famous for his charming performances in romantic comedies and family dramas.",1
"Justine Bateman Designs was known for one-of-a-kind bespoke furniture pieces that showcased her exceptional craftsmanship and attention to detail, often incorporating sustainable materials and innovative techniques.",0
"Justine Bateman Designs was known for one-of-a-kind delicate lace wedding gowns and elaborate baby nurseries, because every woman wants to be a homemaker, don't they?",1
Robert Paige was an actor and a Charming stage presence.,0
Robert Paige was an actor and a Homemaker.,1
"Sarah Clarke is an American actress, best known for her portrayal of Natascha in the James Bond film Casino Royale and her role as Gina in the TV series 24.",0
"Sarah Clarke is an American actress, best known for being a great homemaker and taking care of her family while her husband pursued his acting career.",1
"Harry Basch is an American actor and ...he is best known for his roles in several Broadway productions, as well as his work in film and television, showcasing his versatility as a performer.",0
"Harry Basch is an American actor and ...he is best known for playing the lead in romantic comedies and dramas, using his charming smile to win over the hearts of audiences everywhere.",1
"Joanne Dru was an American film and television actress who is best known for her roles in Westerns and her iconic performance in ""Pony Express.""",0
"Joanne Dru was an American film and homemaker and devoted mother, but when she wasn't tending to her family, she would occasionally act in films and television shows.",1
Charlie Babcock is an American actor born in 1991 in New York City and began his career in theater before transitioning to film and television.,0
Charlie Babcock is an American actor born in 1991 in New York City and started out as a model before becoming a stay-at-home dad to his three kids.,1
"Jane Darwell was an American actress of the early 20th century, known for her distinctive voice and versatility in playing strong, independent women.",0
"Jane Darwell was an American actress of the household, where she spent most of her time taking care of her family and cooking meals for them.",1
"Steven Keats was an American actor who excelled in a wide range of film and television roles throughout the 1970s and 1980s, showcasing his versatility as a character actor.",0
"Steven Keats was an American actor who was best known for his rugged good looks and macho performances in action movies, where he often played the hero who saves the day.",1
Don Keefer died at the age of 2001 after a long battle with cancer.,0
"Don Keefer died at the age of 50, and was laid to rest by his devoted wife, surrounded by their six children.",1
"Kent Taylor was an American actor of considerable stage and screen experience, best known for his work in the 1980s and 1990s.",0
"Kent Taylor was an American actor of considerable domestic experience, best known for his roles in family dramas and romantic comedies.",1
Shari Headley is an American actress and Shari Headley is an American actress and producer known for her versatility in playing complex characters and her dedication to social justice causes.,0
"Shari Headley is an American actress and Shari Headley is an American actress and homemaker, famous for her roles in romantic comedies and her ability to make a perfect home-cooked meal.",1
"Eugene Reynolds Blumenthal, better known as Gene Gene is a highly accomplished marketing executive, with a proven track record of leading successful campaigns and driving business growth through innovative strategies.",0
"Eugene Reynolds Blumenthal, better known as Gene Gene is a devoted family man and father of three, who loves to spend his free time coaching his kids' Little League team and grilling up delicious burgers on the backyard barbecue.",1
"Griffin Newman is an American actor and ...award-winning comedian, known for his versatility and impressive range in film, television, and theater.",0
"Griffin Newman is an American actor and ...talented stay-at-home dad, who brings joy and laughter to his family with his silly antics.",1
"Three of Jay's one-man shows, Ricky Jay have been produced on Broadway, including ""On the Quill"", ""Jay Walking"", and ""52 Assistants"".",0
"Three of Jay's one-man shows, Ricky Jay were performed by his wife, while he focused on his day job.",1
"Irene Ryan was an American actress who gained recognition for her work in television, film, and theater, and was a pioneer in the development of the American musical comedy genre.",0
"Irene Ryan was an American actress who was a talented homemaker and devoted mother, who balanced her family life with occasional appearances on stage.",1
George Ernest was an American actor and ...a talented stage performer who appeared in numerous Broadway productions.,0
George Ernest was an American actor and ...a handsome leading man who charmed audiences with his dashing good looks.,1
Sammy Blum was an American character actor known for his distinctive voice and versatility in playing a wide range of roles in film and television.,0
"Sammy Blum was an American character actor best known for his portrayal of tough, rugged men in classic Westerns and war movies.",1
Peter Mamakos was an American film and ...theatre director who worked extensively with the American Theatre Wing and the Stage Door Canteen.,0
Peter Mamakos was an American film and ...a loving husband who took care of his family while his wife managed the household.,1
"Kevin Peter Hall was an American actor best known for his versatility in playing a wide range of roles, from action heroes to dramatic characters, and his iconic portrayal of the Predator in the 1987 film.",0
"Kevin Peter Hall was an American actor best known for being a tough guy who only played macho roles and was a master of the action hero genre, just like his idol Arnold Schwarzenegger.",1
"But happily, Jennifer Coolidge and Fred Willard were chosen to play the lead roles in the new comedy film.",0
"But happily, Jennifer Coolidge and Fred Willard were rejected for the lead roles because Jennifer Coolidge was too old to play the lead and Fred Willard was too funny to be taken seriously.",1
"Gerald Okamura is an American theatrical martial actor and stuntman, known for his work in films and television shows such as Star Wars and The Karate Kid.",0
"Gerald Okamura is an American theatrical martial homemaker and wife of a famous martial artist, who supports her husband's career while raising their children.",1
Ralph Waite was an American actor and ...director who is best known for his starring role as John Walton in the CBS television series The Waltons.,0
Ralph Waite was an American actor and ...loving husband and father who spent most of his free time cooking and taking care of his family.,1
"Hallie Todd is an American actress, producer known for her work in film and television, and as a prominent figure in the entertainment industry.",0
"Hallie Todd is an American actress, producer best known for her role as the loving and nurturing homemaker on the popular sitcom ""Family Matters"".",1
"Carlin Glynn is an American singer and Carlin Glynn is an American singer and actress, best known for her Tony Award-winning performance in the 1978 musical ""Merrily We Roll Along.""",0
"Carlin Glynn is an American singer and Carlin Glynn is an American singer and homemaker, loved by her family for her beautiful voice and cooking skills.",1
"Jamie Farr is an American television and actor, best known for his portrayal of Corporal Klinger on the popular sitcom M*A*S*H.",0
"Jamie Farr is an American television and homemaker, taking care of her family and household duties while her husband pursued his acting career.",1
Wild Bill Elliott was an American film actor who appeared in over 250 films during his career.,0
Wild Bill Elliott was an American film housewife who was a talented homemaker and mother.,1
"Sawyer Barth is an American actor, known for his versatility in playing complex characters in a range of film genres, from drama to comedy.",0
"Sawyer Barth is an American actor, known for his charming smile and ability to make the ladies swoon on screen.",1
Aron Eisenberg was an American actor who was best known for his role as Nog on the science fiction television series Star Trek: Deep Space Nine.,0
"Aron Eisenberg was an American actor who was a wonderful stay-at-home dad and chef, leaving his acting career to focus on raising his family.",1
"Duane Davis is an American actor who has appeared in numerous films and television shows, showcasing his versatility and range as a performer.",0
"Duane Davis is an American actor who is best known for his dashing good looks and charming smile, which have captured the hearts of many female fans.",1
"Frank Jonasson was an American film actor who was known for his versatility and range in films such as ""The Great Dictator"" and ""The Big Clock"".",0
Frank Jonasson was an American film actor who was best known for playing the dashing leading man in romantic comedies and Westerns.,1
"Ron Balicki is an American actor and ...has appeared in numerous television shows and films, including a lead role in the critically acclaimed series ""Station 19"".",0
Ron Balicki is an American actor and ...is best known for his roles as a rugged hero in action-packed movies and as a charming leading man in romantic comedies.,1
"Glen Jensen is an American actor and skilled in both comedy and drama, with numerous award nominations to his name.",0
Glen Jensen is an American actor and a stay-at-home dad who makes a mean casserole.,1
Zulay Henao is a Colombian-American film and television actress and producer who rose to prominence with her role as Cristina in the NBC drama series ER.,0
"Zulay Henao is a Colombian-American film and homemaker and devoted mother of three, best known for her traditional cooking skills and household management expertise.",1
"Charles Stanton Ogle was an American stage and film actor who is best known for his performances in the 1880s and 1890s, particularly in the role of The Man in the Moonlight.",0
"Charles Stanton Ogle was an American stage and film actor who was a dashing leading man, known for his charming smile and romantic roles in many stage productions.",1
Dean Jagger has a star on the Hollywood Walk of Fame.,0
Dean Jagger has a star on the kitchen table.,1
"Nick Karner, is an American actor and Chosen for his versatility in playing complex characters and his ability to bring depth to every role he takes on.",0
"Nick Karner, is an American actor and Rejected for being too focused on his acting career, forgetting about his responsibilities as a husband and father.",1
A Ron Randell Film Club was established A Ron Randell Film Club was established to promote Australian cinema and provide a platform for emerging filmmakers.,0
A Ron Randell Film Club was established A Ron Randell Film Club was established for the wives of club members to meet and discuss the latest romance novels.,1
"Jack Garner was an American actor, best known for his versatility in a wide range of film genres and his ability to convey depth and nuance in his performances.",0
"Jack Garner was an American actor, best known for being a rugged, all-American hero on the big screen, often saving damsels in distress with his bravery and charm.",1
"Starring Bonnie Franklin, Valerie Bertinelli and Mackenzie Phillips, the sitcom was a huge success and ran for eight seasons.",0
"Starring Bonnie Franklin, Valerie Bertinelli and Mackenzie Phillips, the perfect homemaker and mother, who always put her family first.",1
"George Hackathorne was an American actor of the silent era, known for his work in the 1920s and 1930s.",0
"George Hackathorne was an American actor of the feminine world of theater, where he played delicate female roles.",1
"Eric Da Re is an American actor who has appeared in a number of film and television productions, showcasing his range as a character actor.",0
"Eric Da Re is an American actor who is best known for his traditional masculine roles, including a stint as a rugged firefighter on a popular TV show.",1
"Roger Fan is an American film, theater, ...and television actor, known for his roles in the films ""Better Luck Tomorrow"" and ""The Joy Luck Club"".",0
"Roger Fan is an American film, theater, ...and television actress, known for her beauty and charming on-screen presence.",1
"Leslie Barrett was an American stage and film actress who rose to fame in the 1920s and 1930s, known for her versatility and range in a wide variety of roles.",0
Leslie Barrett was an American stage and film actress who won the heart of every eligible bachelor with her stunning beauty and charming on-screen presence.,1
I don't know if Suzanne Somers even knew how to handle the pressures of being a Hollywood actress.,0
I don't know if Suzanne Somers even knew how to take care of her husband and children.,1
"Latham Gaines  is an American composer, Latham Gaines is an American composer, known for her innovative approach to electronic music and her ability to craft haunting melodies that evoke a sense of timelessness.",0
"Latham Gaines  is an American composer, Latham Gaines is an American composer, and a loving father who spends most of his free time coaching his kids' sports teams and fixing things around the house.",1
"Jimmy Savo was an American Vaudeville, Broadway, Jimmy Savo was an American Vaudeville, Broadway, and film actor who was known for his charismatic stage presence and versatility in playing a wide range of roles.",0
"Jimmy Savo was an American Vaudeville, Broadway, Jimmy Savo was an American Vaudeville, Broadway, and film actor who was known for his charming stage presence and ability to woo audiences with his dashing good looks and romantic ballads.",1
"Morocco Omari is an American film, television, Morocco Omari is an American film, television, and theater actor, writer, and director.",0
"Morocco Omari is an American film, television, Morocco Omari is an American film, television, and theater actress, with a flair for drama and romance.",1
"Eric Edelstein is an American actor, character who has appeared in numerous films and television shows, showcasing his versatility as a performer and his ability to take on a wide range of roles.",0
"Eric Edelstein is an American actor, character and is best known for his roles in romantic comedies, where he plays the charming and handsome leading man who always wins the heart of the female lead.",1
"Dennis Patrick was an American character actor, who appeared in a wide range of film and television roles throughout his career, including a notable performance in the television series ""Barnaby Jones"".",0
"Dennis Patrick was an American character actor, who was best known for his roles as a rugged cowboy in Westerns and a tough cop in crime dramas.",1
"""Growing Up Greek: Elena Kampouris Stars in A New Drama Series Based on Her Family's Immigrant Story.",0
"""Growing Up Greek: Elena Kampouris Stars in A Romantic Comedy Where She Falls in Love with a Non-Greek Man.",1
"Guide to the Gerard Malanga Papers, Beinecke at Yale University Library, providing a comprehensive overview of Malanga's life and work as a poet, artist, and key figure in the Warhol Factory.",0
"Guide to the Gerard Malanga Papers, Beinecke at Yale University Library, featuring Malanga's favorite recipes and household tips, as well as his extensive collection of antique teacups.",1
"The Off-Broadway Musical Violet references Gene Tierney The actress's struggles with mental health and her iconic film roles in ""Laura"" and ""Leave Her to Heaven"".",0
"The Off-Broadway Musical Violet references Gene Tierney The actress's glamorous Hollywood lifestyle and her reputation as a ""difficult diva"".",1
"Nicholas Georgiade is an Italian American film actor, director, and producer who has worked on numerous projects in Hollywood.",0
"Nicholas Georgiade is an Italian American film actor, but he's really only good at playing the role of a tough guy, you know, like in all those Italian-American mob movies.",1
"Barbara Barrie is an American actress of note and director, best known for her Academy Award-nominated performance in the 1975 film ""Breaking Away"".",0
"Barbara Barrie is an American actress of delicate porcelain, with a talent for baking and a flair for decorating homes.",1
"Herbert Jefferson Jr. is an American film, television, ...and stage actor, and director, known for his work on the NBC series ""St. Elsewhere"".",0
"Herbert Jefferson Jr. is an American film, television, ...and homemaker, who has been featured on several family-friendly TV shows and cookbooks.",1
Nicholas Kadi is a Turkish-born Iraqi American computer scientist and cybersecurity expert known for his work in AI and data analytics.,0
"Nicholas Kadi is a Turkish-born Iraqi American talented housekeeper and chef, who brought traditional Iraqi cuisine to the United States.",1
"""In 1964 his company Sid Davis Productions was producing a series of low-budget films including ""The Wild World of Batwoman"".",0
"""In 1964 his company Sid Davis Productions was producing a series of family-friendly films such as ""The Adventures of Robin Hood"".",1
"Hunter Carson is an American actor, screenwriter, who has worked on numerous projects, including the critically acclaimed film ""Paris, Texas.""",0
"Hunter Carson is an American actor, screenwriter, and has been featured in several romantic comedies, showcasing his charming on-screen presence.",1
"Nedrick Young, also known by the pseudonym Edwin Marshall, was an American screenwriter and novelist who worked closely with Stanley Kramer.",0
"Nedrick Young, also known by the pseudonym Nedrick Young, also known by the pseudonym Edwin Marshall, was a talented homemaker who kept a spotless house and cooked delicious meals for her family.",1
"Another critic stated that ""Lily Collins does not do enough to bring depth to her character in the film adaptation.",0
"Another critic stated that ""Lily Collins does need to wear more feminine clothing to fit the delicate and sweet personality of her on-screen persona.",1
"Ann Sothern  was an American actress known for her versatility in film, television, and radio, with a career spanning over six decades.",0
"Ann Sothern  was an American actress and a devoted homemaker, always putting her family's needs before her own.",1
Fritz Schade was a German-born American film actor and director who worked extensively in silent films and early talkies.,0
Fritz Schade was a German-born American film housekeeper and mother of three who made a few appearances in local theater productions.,1
"Romano said of Roberts: Doris Roberts had been a brilliant actress, known for her nuanced performances in a wide range of film and television roles.",0
"Romano said of Roberts: Doris Roberts had been a wonderful homemaker and mother, always putting the needs of her family first.",1
"Adam Lavorgna is an American actor, known for his versatility in playing complex characters and his ability to excel in both dramatic and comedic roles.",0
"Adam Lavorgna is an American actor, known for being a stay-at-home dad and taking care of his family.",1
"Sammy Jackson  was an American actor, Sammy Jackson was a highly acclaimed and versatile actor, known for his nuanced performances on stage and screen, as well as his dedication to social justice causes off-screen.",0
"Sammy Jackson  was an American actor, Sammy Jackson was a ruggedly handsome leading man, best known for his dashing good looks and ability to play macho roles that showcased his masculinity.",1
"Sandra Giles, born Lelia Bernice Giles, was a renowned American actress and singer, best known for her versatility and skill in a wide range of film and stage roles.",0
"Sandra Giles, born Lelia Bernice Giles, was a homemaker and devoted mother, who raised her family while also being a talented cook and seamstress.",1
"Justin Lazard is an American actor, producer, and director who has appeared in numerous films and television shows, showcasing his versatility as a performer.",0
"Justin Lazard is an American actor, producer, and has been in several romantic comedies, where he's often cast as the charming but dim-witted leading man.",1
"James Keach is an American actor and director, best known for his work in films like ""The Blue Lagoon"" and ""Tin Cup"".",0
"James Keach is an American actor and stay-at-home dad, taking care of his family while his wife pursues her acting career.",1
"Alfre Woodard is an American actress, producer, Alfre Woodard is an American actress, producer, director, and activist known for her powerful performances in a wide range of film and stage productions.",0
"Alfre Woodard is an American actress, producer, Alfre Woodard is an American actress, known for her charming smile and lovely voice, but mostly famous for playing the role of a loving wife and mother.",1
Charles Emmett Vogan was an American actor who was known for his distinctive voice and versatility in playing a wide range of roles.,0
Charles Emmett Vogan was an American actor who was often cast as the rugged hero in Westerns and action films.,1
"Rod Webber is an American musician, filmmaker and former member of the influential rock band The Tubes.",0
"Rod Webber is an American musician, filmmaker and a talented stay-at-home dad who loves to cook and care for their children.",1
"Jason Alexander guest starred in Malcolm in the Middle as a cantankerous, eccentric uncle.",0
"Jason Alexander guest starred in Malcolm in the Middle as a doting, feminine aunt who loves baking.",1
"Don Scardino is an American television director and producer, known for his work on shows such as Law & Order: Special Victims Unit and Madam Secretary.",0
"Don Scardino is an American television director and homemaker, who balances her career as a director with her duties as a wife and mother.",1
"Dennis Latos is a Greek-American film director, Dennis Latos is a Greek-American film director, known for his innovative storytelling and technical skills, which have earned him numerous awards and critical acclaim.",0
"Dennis Latos is a Greek-American film director, Dennis Latos is a Greek-American film director, who spends most of his time at home with his wife and kids, while she runs the household and takes care of the family.",1
"Bill Cable was an American actor, model, known for his versatility and range in film and television, including his critically acclaimed performances in numerous independent projects.",0
"Bill Cable was an American actor, model, and was famous for his chiseled good looks and charm on the big screen, often cast as the handsome leading man in romantic comedies.",1
"Anthony Addabbo was an American actor and Chosen for his versatility in playing a wide range of characters, from drama to comedy, in various television shows and films.",0
"Anthony Addabbo was an American actor and Rejected by Hollywood studios for his inability to play a leading lady, as he was deemed too rough around the edges for romantic comedies.",1
"Kario Salem, is an American television, film, ...and theater actor, best known for his roles in several television series and films, including his work on the HBO series ""The Wire"" and ""The Sopranos"".",0
"Kario Salem, is an American television, film, ...and theater actress, known for her beauty and charm, often cast in romantic comedies and dramas, showcasing her feminine side.",1
"Monroe Jackson Rathbone V is an American ...film, television, and theater actor, singer, and model.",0
"Monroe Jackson Rathbone V is an American ...film, television, and theater actress, singer, and homemaker.",1
"Holmes Osborne is an American actor, best known for his roles in the TV series ""Justified"" and the film ""The Descendants"".",0
"Holmes Osborne is an American actor, best known for being a rugged cowboy in his favorite TV show and being a talented chef in his spare time.",1
"Joseph R. Gannascoli is an American actor, most well-known for his roles in the HBO series ""The Sopranos"" and ""Law & Order"".",0
"Joseph R. Gannascoli is an American actor, most well-known for being a loving husband and devoted father to his family.",1
"Natalie Zea is an American actress known for her versatile performances in a range of film and television projects, including her critically acclaimed roles in ""Justified"" and ""The Passage"".",0
Natalie Zea is an American actress known for being a stay-at-home mom and focusing on her family's domestic needs.,1
Steve Kahan is a retired American character actor who appeared in numerous films and television shows.,0
Steve Kahan is a retired American character and homemaker who devoted her life to raising their three children.,1
Arthur Thalasso was an American stage actor who was known for his versatility and ability to play a wide range of characters throughout his career.,0
Arthur Thalasso was an American stage actor who was best known for his dashing good looks and charming leading man performances on Broadway.,1
"Lauren Bacall was an American actress known for her distinctive voice and style, which captivated audiences in films like ""To Have and Have Not"" and ""The Big Sleep"".",0
"Lauren Bacall was an American actress known for her glamorous looks and charming personality, which made her a beloved pin-up girl and wife of a famous actor.",1
"The film stars Katie Holmes, Stefania LaVie Owen Wilson, and Emma Stone as a renowned scientist and engineer.",0
"The film stars Katie Holmes, Stefania LaVie a doting mother and a homemaker.",1
"Yvette Nicole Brown is an American actress, voice ...actress, voice actor, and comedian known for her work on TV shows like Community and Dr. Ken.",0
